element,web_name,team,team_name,next_opponent_id,next_opponent_name,is_home,opponent_strength,now_cost,selected_by_percent,element_type,code,team_code,opponent_team_code,ict_index,status,chance_of_playing_next_round,news,recent_form,recent_clean_sheets,recent_saves,recent_goals_conceded,recent_goals_scored,recent_assists,recent_threat,recent_influence,recent_creativity,recent_penalties_saved
442,Maguire,14,Man Utd,4,Bournemouth,1,3,43,0.5,2,95658,1,91,14.3,i,0.0,Hamstring injury - Unknown return date,1.2,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.86,0.0
443,Shaw,14,Man Utd,4,Bournemouth,1,3,45,0.6,2,106760,1,91,33.9,a,,,1.4,0.0,0.0,1.2,0.0,0.0,1.6,16.96,12.4,0.0
444,Yoro,14,Man Utd,4,Bournemouth,1,3,43,1.5,2,550864,1,91,22.8,a,,,1.0,0.0,0.0,1.0,0.0,0.0,1.6,8.2,6.0,0.0
445,Amass,14,Man Utd,4,Bournemouth,1,3,40,0.1,2,577974,1,91,0.0,u,0.0,has joined Sheffield Wednesday on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,Fredricson,14,Man Utd,4,Bournemouth,1,3,38,0.1,2,547676,1,91,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Heaven,14,Man Utd,4,Bournemouth,1,3,38,1.4,2,606745,1,91,6.8,a,100.0,,0.4,0.0,0.0,0.2,0.0,0.0,1.2,4.44,0.18,0.0
448,Malacia,14,Man Utd,4,Bournemouth,1,3,38,0.4,2,222690,1,91,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,B.Fernandes,14,Man Utd,4,Bournemouth,1,3,91,23.0,3,141746,1,91,148.1,a,,,8.0,0.0,0.0,1.2,0.4,0.8,23.4,45.72,51.48,0.0
450,Cunha,14,Man Utd,4,Bournemouth,1,3,79,3.7,3,430871,1,91,60.7,a,100.0,,2.2,0.4,0.0,0.2,0.0,0.2,18.4,7.239999999999999,7.219999999999999,0.0
451,Rashford,14,Man Utd,4,Bournemouth,1,3,70,0.0,3,176297,1,91,0.0,u,0.0,Has joined Barcelona on loan for the rest of the season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,Amad,14,Man Utd,4,Bournemouth,1,3,63,1.7,3,493250,1,91,86.1,a,100.0,,4.0,0.0,0.0,1.2,0.0,0.4,17.4,17.08,41.739999999999995,0.0
454,Antony,14,Man Utd,4,Bournemouth,1,3,59,0.1,3,467169,1,91,0.0,u,0.0,has joined Real Betis permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,Mount,14,Man Utd,4,Bournemouth,1,3,59,0.5,3,184341,1,91,39.0,a,100.0,,3.6,0.0,0.0,1.0,0.4,0.0,11.2,15.48,8.66,0.0
457,Casemiro,14,Man Utd,4,Bournemouth,1,3,55,1.4,3,61256,1,91,57.2,a,100.0,,3.8,0.2,0.0,0.8,0.0,0.2,14.6,14.52,9.3,0.0
458,Mainoo,14,Man Utd,4,Bournemouth,1,3,46,0.4,3,516895,1,91,12.8,a,100.0,,0.6,0.0,0.0,0.0,0.0,0.0,2.0,1.44,3.84,0.0
459,Ugarte,14,Man Utd,4,Bournemouth,1,3,47,0.1,3,232112,1,91,8.5,a,,,0.4,0.0,0.0,0.6,0.0,0.0,0.0,1.2799999999999998,0.5599999999999999,0.0
460,Collyer,14,Man Utd,4,Bournemouth,1,3,45,0.0,3,490881,1,91,0.0,u,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,Fitzgerald,14,Man Utd,4,Bournemouth,1,3,44,0.0,3,556639,1,91,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,J.Fletcher,14,Man Utd,4,Bournemouth,1,3,43,0.1,3,547037,1,91,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,Kone,14,Man Utd,4,Bournemouth,1,3,43,0.1,3,618873,1,91,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,Moorhouse,14,Man Utd,4,Bournemouth,1,3,45,0.0,3,559684,1,91,0.0,u,0.0,has joined Leyton Orient on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,Højlund,14,Man Utd,4,Bournemouth,1,3,63,0.3,4,497894,1,91,0.0,u,0.0,has joined Napoli on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,Zirkzee,14,Man Utd,4,Bournemouth,1,3,58,0.6,4,458249,1,91,28.1,a,100.0,,2.6,0.2,0.0,0.4,0.2,0.0,14.8,12.6,11.219999999999999,0.0
467,Obi,14,Man Utd,4,Bournemouth,1,3,42,1.4,4,596047,1,91,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,Wheatley,14,Man Utd,4,Bournemouth,1,3,45,0.1,4,575034,1,91,0.0,u,0.0,has joined Northampton Town on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,Šeško,14,Man Utd,4,Bournemouth,1,3,72,3.1,4,485711,1,91,43.5,d,50.0,Knee injury - 50% chance of playing,0.2,0.0,0.0,0.4,0.0,0.0,1.2,0.0,0.27999999999999997,0.0
733,Lammens,14,Man Utd,4,Bournemouth,1,3,51,1.8,1,465247,1,91,16.3,a,,,1.8,0.0,1.2,1.2,0.0,0.0,0.4,14.040000000000001,0.0,0.0
755,Lacey,14,Man Utd,4,Bournemouth,1,3,45,0.0,3,576628,1,91,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Neto,4,Bournemouth,14,Man Utd,0,3,45,0.1,1,69752,91,1,0.0,u,0.0,Has joined Botafogo permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Petrović,4,Bournemouth,14,Man Utd,0,3,45,5.4,1,457569,91,1,34.9,a,,,2.6,0.2,2.6,2.0,0.0,0.0,0.0,19.64,0.0,0.0
68,Dennis,4,Bournemouth,14,Man Utd,0,3,40,0.9,1,444172,91,1,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,McKenna,4,Bournemouth,14,Man Utd,0,3,40,0.2,1,568791,91,1,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Paulsen,4,Bournemouth,14,Man Utd,0,3,40,0.1,1,495145,91,1,0.0,u,0.0,Has joined Lechia Gdansk on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Zabarnyi,4,Bournemouth,14,Man Utd,0,3,50,0.0,2,477580,91,1,0.0,u,0.0,Has joined Paris Saint-Germain permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Senesi,4,Bournemouth,14,Man Utd,0,3,50,17.7,2,221466,91,1,68.7,d,75.0,Thigh injury - 75% chance of playing,3.0,0.2,0.0,1.8,0.0,0.2,1.6,25.48,21.46,0.0
73,Smith,4,Bournemouth,14,Man Utd,0,3,44,0.2,2,54469,91,1,5.8,a,100.0,,1.8,0.2,0.0,0.6,0.0,0.0,1.2,2.7199999999999998,0.6399999999999999,0.0
74,Truffert,4,Bournemouth,14,Man Utd,0,3,45,2.2,2,494521,91,1,65.2,a,,,2.2,0.2,0.0,1.6,0.0,0.0,9.0,23.560000000000002,26.28,0.0
75,Akinmboni,4,Bournemouth,14,Man Utd,0,3,38,0.2,2,541462,91,1,0.0,d,25.0,Muscle injury - 25% chance of playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Bevan,4,Bournemouth,14,Man Utd,0,3,39,0.2,2,518906,91,1,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Hill,4,Bournemouth,14,Man Utd,0,3,40,0.7,2,463981,91,1,9.6,a,,,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0
78,J.Araujo,4,Bournemouth,14,Man Utd,0,3,38,0.7,2,436893,91,1,0.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Mepham,4,Bournemouth,14,Man Utd,0,3,40,0.1,2,223911,91,1,0.0,u,0.0,has joined West Bromwich Albion permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Soler,4,Bournemouth,14,Man Utd,0,3,40,0.2,2,575901,91,1,0.4,a,100.0,,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.12,0.36,0.0
81,Kluivert,4,Bournemouth,14,Man Utd,0,3,70,0.8,3,222683,91,1,28.4,a,100.0,,1.6,0.4,0.0,0.4,0.0,0.0,2.6,3.3200000000000003,9.02,0.0
82,Semenyo,4,Bournemouth,14,Man Utd,0,3,76,44.0,3,437730,91,1,106.3,a,100.0,,1.6,0.2,0.0,1.6,0.0,0.0,29.8,9.559999999999999,18.759999999999998,0.0
84,Tavernier,4,Bournemouth,14,Man Utd,0,3,55,1.7,3,201658,91,1,78.3,a,,,3.2,0.2,0.0,2.0,0.2,0.0,16.0,17.279999999999998,26.840000000000003,0.0
85,Adams,4,Bournemouth,14,Man Utd,0,3,50,0.4,3,200785,91,1,44.3,a,100.0,,2.8,0.0,0.0,2.0,0.2,0.0,3.4,12.919999999999998,3.0800000000000005,0.0
86,Brooks,4,Bournemouth,14,Man Utd,0,3,50,0.2,3,111317,91,1,42.5,a,100.0,,0.6,0.0,0.0,0.6,0.0,0.0,8.4,2.84,8.0,0.0
87,Christie,4,Bournemouth,14,Man Utd,0,3,49,0.1,3,158499,91,1,22.1,i,0.0,Knee injury - Expected back 26 Dec,0.4,0.0,0.0,0.4,0.0,0.0,6.2,2.7600000000000002,5.08,0.0
88,Cook,4,Bournemouth,14,Man Utd,0,3,49,0.0,3,155408,91,1,13.9,s,0.0,Suspended until 20 Dec,0.6,0.0,0.0,1.2,0.0,0.0,1.2,7.08,14.079999999999998,0.0
89,Philip,4,Bournemouth,14,Man Utd,0,3,49,0.0,3,168991,91,1,0.0,u,0.0,Has joined Midtjylland permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Scott,4,Bournemouth,14,Man Utd,0,3,50,0.3,3,503139,91,1,41.2,a,,,2.4,0.2,0.0,1.2,0.0,0.0,12.2,11.96,4.380000000000001,0.0
91,Sinisterra,4,Bournemouth,14,Man Utd,0,3,50,0.0,3,224995,91,1,0.0,u,0.0,Has joined Cruzeiro on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Faivre,4,Bournemouth,14,Man Utd,0,3,45,0.1,3,441240,91,1,0.0,u,0.0,has joined Al Taawoun permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,H.Traorè,4,Bournemouth,14,Man Utd,0,3,45,0.3,3,424044,91,1,3.1,u,0.0,has joined Marseille on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Sadi,4,Bournemouth,14,Man Utd,0,3,45,0.0,3,550596,91,1,0.0,u,0.0,has joined Novi Pazar on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Silcott-Duberry,4,Bournemouth,14,Man Utd,0,3,44,0.1,3,530121,91,1,0.0,u,0.0,has joined Olympiakos permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Winterburn,4,Bournemouth,14,Man Utd,0,3,45,0.0,3,606775,91,1,0.0,u,0.0,has joined Barnet on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Evanilson,4,Bournemouth,14,Man Utd,0,3,70,1.4,4,444102,91,1,53.0,a,100.0,,3.0,0.2,0.0,1.8,0.0,0.4,29.0,1.8800000000000001,7.9,0.0
98,Enes Ünal,4,Bournemouth,14,Man Utd,0,3,54,0.0,4,168636,91,1,7.5,a,100.0,,1.6,0.0,0.0,0.0,0.2,0.0,7.8,7.2,0.32,0.0
99,Adu-Adjei,4,Bournemouth,14,Man Utd,0,3,44,0.2,4,590760,91,1,0.0,u,0.0,has joined HNK Rijeka permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Kroupi.Jr,4,Bournemouth,14,Man Utd,0,3,46,3.9,4,560262,91,1,40.7,a,,,1.2,0.2,0.0,0.8,0.0,0.0,11.2,3.08,5.96,0.0
391,Gannon-Doak,4,Bournemouth,14,Man Utd,0,3,48,0.0,3,496208,91,1,4.7,i,0.0,Hamstring injury - Unknown return date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,Diakité,4,Bournemouth,14,Man Utd,0,3,44,0.4,2,242882,91,1,28.7,a,100.0,,2.2,0.2,0.0,1.2,0.0,0.0,1.6,11.92,1.44,0.0
687,Rees-Dottin,4,Bournemouth,14,Man Utd,0,3,44,0.1,3,606774,91,1,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,Adli,4,Bournemouth,14,Man Utd,0,3,54,0.0,3,489888,91,1,26.9,a,,,2.2,0.0,0.0,1.0,0.2,0.0,11.6,10.200000000000001,4.74,0.0
713,A.Jimenez,4,Bournemouth,14,Man Utd,0,3,45,0.0,2,551483,91,1,18.2,a,,,2.0,0.2,0.0,0.6,0.0,0.0,5.8,6.8,2.88,0.0
721,Milosavljević,4,Bournemouth,14,Man Utd,0,3,45,0.0,2,620487,91,1,12.2,d,50.0,Knee injury - 50% chance of playing,1.2,0.0,0.0,1.0,0.0,0.0,0.8,12.24,0.42000000000000004,0.0
756,DaCosta,4,Bournemouth,14,Man Utd,0,3,45,0.0,3,678552,91,1,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
